ID	Sex	Name	Father No.	Mother No.	id_from_page	name	father_id	mother_id	Different
10603	2	FE…	9962	9753	106030	Fe...	99620	97530	TRUE
10604	2	FE…	9962	7543	106040	Fe...	99620	75430	TRUE
10605	2	FE…	9962	7836	106050	Fe...	99620	78360	TRUE
10608	2	BÄRESINA	8596	7755	106080	Baresina	85960	77550	TRUE
10609	1	BÄRSERKER	8596	8192	106090	Barserker	85960	81920	TRUE
10610	1	BO…	9798	9449	106100	Bo...	97980	94490	TRUE
10613	2	YO…	9604	9506	106130	Yo...	96040	95060	TRUE
10615	1	DU…	9763	9915	106150	Du...	97630	99150	TRUE
10621	2	ZA…	0	0	106210	Za...	NA	NA	TRUE
10622	1	SKOTTE	9747	9288	106220	Skott	97470	92880	TRUE
10656	1	PODRZUT II	8729	8020	106560	Po...	87290	80200	TRUE
10668	1	PL…	9903	8540	106680	Pl...	89400	85400	TRUE
10678	2	OZ…	7452	9656	106780	???	74520	96560	TRUE
10697	2	NA	9081	9580	106970	???	NA	NA	TRUE
10716	2	NA	8676	9661	107160	???	86760	95180	TRUE
10738	2	NA	9304	9303	107380	???	93040	93030	TRUE
10743	2	CH…	9284	9636	107430	Ch...	92840	96360	TRUE
10744	2	CH…	9284	9878	107440	Ch...	92840	98780	TRUE
10759	1	BE...	8125	9446	107590	Be…	81250	94460	TRUE
10760	1	BE...	8125	7832	107600	Be…	81250	78320	TRUE
10769	2	POSEJSA	6605	8567	107690	Posesja	66050	85670	TRUE
10783	1	SL-6	8867	8164	107830	Sl…	88670	81640	TRUE
10784	2	SL-7	8867	8987	107840	Sl…	88670	89870	TRUE
10789	1	IV-MULAT	8983	7862	107890	Iv...	89830	78620	TRUE
10790	2	MULINJE	9607	9075	107900	Mu...	98400	NA	TRUE
10802	1	AVADAM	7040	7270	108020	Avdam	70400	72700	TRUE
10807	1	HE-GARFIELD	8583	8406	108070	He…	85830	84060	TRUE
10818	2	ETRUSCA	8810	9013	108180	???	88100	90130	TRUE
10823	1	NA	9486	6434	108230	???	94860	64340	TRUE
10824	2	NA	9573	0	108240	???	95730	NA	TRUE
10825	2	NA	9573	0	108250	???	95730	NA	TRUE
10828	2	NA	8114	8430	108280	???	81140	84300	TRUE
10834	1	NA	9394	9317	108340	???	93940	93170	TRUE
10835	2	NA	9394	8803	108350	NA	93940	88030	TRUE
10896	1	NA	9394	9601	108960	???	93940	96010	TRUE
10897	2	NA	9394	9260	108970	???	93940	92600	TRUE
10898	1	WA 72	8330	8066	108980	Wa...	83300	80660	TRUE
10900	1	WA 74	8330	8672	109000	Wa...	83300	86720	TRUE
10908	2	LYKSIA	7095	7168	109080	Lyk...	70950	71680	TRUE
10925	2	JO 36	9195	8427	109250	Jo...	91950	84270	TRUE
10930	1	EW-ARENBERG	9624	10321	109300	???	96240	103200	TRUE
10932	1	FLACHS	8703	8004	109320	Flach	87030	80040	TRUE
10939	1	BOSCH	9308	7867	109390	Boromir	93080	78670	TRUE
10948	2	EGGEBLŰTE	10043	9562	109480	Eggeblüte	100430	95620	TRUE
10950	1	FT-JANEK	8840	9775	109500	Ft...	88400	97750	TRUE
10978	2	STALIESELOTTE	7816	9805	109780	Sta-Lieselotte	78160	98050	TRUE
10993	2	POLIFOSKA	10020	8022	109930	Po...	100200	80220	TRUE
11001	1	KÜNO	9882	9160	110010	Kűno	98820	91600	TRUE
11033	2	ZASMIN	10042	10003	110330	Za...	100420	100030	TRUE
11034	2	ZABINE	10042	10004	110340	Za...	100420	100040	TRUE
11037	1	ZAMUEL	10042	9348	110370	Za...	100420	93480	TRUE
11046	1	FT-WOJTEK	8840	9776	110460	Ft...	88400	97760	TRUE
11057	2	MEL'TA	9559	7684	110570	Mel’Ta	95590	76840	TRUE
11062	2	MEL'POMENA	8667	8761	110620	Mel’Pomena	86670	87610	TRUE
11085	2	AROSA	7642	7636	110850	Ar...	76420	76360	TRUE
11128	1	ESTIU	9896	8875	111280	Es...	NA	NA	TRUE
11129	2	ESPERANCA	9896	6932	111290	Esperança	98960	69320	TRUE
11131	1	NA	0	0	111310	???	NA	NA	TRUE
11133	1	NA	9486	6434	111330	???	94860	64340	TRUE
11135	2	NA	9573	0	111350	???	95730	NA	TRUE
11145	1	NA	0	0	111450	???	NA	NA	TRUE
11146	1	NA	0	0	111460	???	NA	NA	TRUE
11148	2	NA	0	0	111480	???	NA	NA	TRUE
11150	2	NA	9304	9303	111500	???	93040	93030	TRUE
11159	2	BJORK	10234	8108	111590	Bjørk	102340	81080	TRUE
11166	1	KÖBOLD	9590	9653	111660	???	95900	96530	TRUE
11170	2	SIDONIA	9663	8422	111700	Sidónia	96630	84220	TRUE
11171	2	SIRENA	9663	9664	111710	Siréna	96630	96640	TRUE
11179	2	CH…	9284	9636	111790	Ch...	92840	96360	TRUE
11180	1	CH…	9284	9878	111800	Ch...	92840	98780	TRUE
11185	2	NA	9486	6434	111850	???	94860	NA	TRUE
11207	2	ZAKOLA	10042	7375	112070	Za...	100420	73750	TRUE
11208	2	ZABIONE	10042	10004	112080	Za...	100420	100040	TRUE
11209	2	ZARA	10042	9348	112090	Za...	100420	93480	TRUE
11210	2	ZAFIRA	10042	7033	112100	Za...	100420	70330	TRUE
11234	2	ENIR	9595	10126	112340	Eni	95950	101260	TRUE
11253	1	ILAYA	10211	9291	112530	Il...	102110	92910	TRUE
11266	1	MELITOPOL'	9559	8988	112660	Melitopol’	95590	89880	TRUE
11268	2	NA	8114	10087	112680	NA	81140	100870	TRUE
11279	2	MUMUGEN'VIN'	9239	6979	112790	Mumugen’vin’	92390	69790	TRUE
11282	1	IZTURAK	8710	8400	112820	Iz...	87100	84000	TRUE
11296	2	NA	0	0	112960	???	NA	NA	TRUE
11297	2	NA	0	0	112970	???	NA	NA	TRUE
11298	2	NA	0	0	112980	???	NA	NA	TRUE
11329	2	NA	9573	0	113290	???	95730	NA	TRUE
11332	1	WUAN	10503	10216	113320	Wu...	105030	102160	TRUE
11333	1	WA 75	8330	8066	113330	Wa...	83300	80660	TRUE
11339	1	HOTOR	8860	8365	113390	Ho...	88600	83650	TRUE
11341	1	HE-ISAAK	8583	8406	113410	He...	85830	84060	TRUE
11348	2	NA	8254	0	113480	???	82540	NA	TRUE
11349	1	NA	8254	8255	113490	???	82540	82550	TRUE
11362	2	NA	8372	7118	113620	???	83720	71180	TRUE
11408	1	NA	0	0	114080	???	NA	NA	TRUE
11415	2	NA	9652	9417	114150	???	96520	94170	TRUE
11418	2	BTARA	10442	8804	114180	Bt...	104420	88040	TRUE
11424	1	HE-JAKOB	8583	8707	114240	He...	85830	87070	TRUE
11439	2	DÖRIS	9627	10324	114390	Dö...	96270	103240	TRUE
11445	1	WILKOS	9305	8992	114450	Wilkus	93050	89920	TRUE
11446	2	SIDUŠA	9663	9664	114460	Siguša	96630	96640	TRUE
11451	2	YOMA	9604	9506	114510	Yo...	96040	95060	TRUE
11461	2	CH…	9284	9636	114610	Ch...	92840	96360	TRUE
11479	2	AVIVEKA	9913	9935	114790	Avviveka	99130	99350	TRUE
11499	1	SPRINGE	10104	6869	114990	Springe 2-2009	101040	68690	TRUE
11523	2	MY-MARINA	9004	10120	115230	My...	90040	101200	TRUE
11551	2	DA	9570	10459	115510	Da.	95700	104590	TRUE
11552	1	DA…	8741	10203	115520	Da...	87410	102030	TRUE
11560	2	ZAPPA	10042	7375	115600	Zappo	100420	73750	TRUE
11564	1	DR	9395	9588	115640	Dr 1	93950	95880	TRUE
11567	1	CLIN D’ŒIL	8522	9735	115670	Clin D’Oeil	85220	97350	TRUE
11572	1	HE-JANOSCH	8583	8406	115720	He...	85830	84060	TRUE
11573	2	HE-JOHANNA	8583	9890	115730	He...	85830	98900	TRUE
11576	1	ESPANTAT	9896	10565	115760	Es...	98960	105650	TRUE
11577	2	ESTORAT	9896	6932	115770	Es...	98960	69320	TRUE
11601	1	ILO	10211	8652	116010	Il...	102110	86520	TRUE
11609	2	BRANIA	9435	9822	116090	???	94350	98220	TRUE
11619	2	NA	9573	0	116190	???	95730	NA	TRUE
11635	2	NA	9304	9303	116350	???	93040	93030	TRUE
11651	1	NA	7571	10661	116510	???	75710	106610	TRUE
11675	2	LYKSETA LILL	10622	10830	116750	Lyk…	106220	108300	TRUE
11691	0	NA	9573	0	116910	???	95730	NA	TRUE
11692	0	NA	9573	0	116920	???	95730	NA	TRUE
11748	2	CYPRA	10771	10360	117480	???	107710	103600	TRUE
11768	2	PLATKA	9368	8544	117680	Plątka	93680	85440	TRUE
11769	1	POKRET II	9368	10180	117690	Pokręt II	93680	101800	TRUE
11808	1	TREMOLO	9393	8139	118080	Transilien	93930	81390	TRUE
11809	1	MY-MARKS	9004	9389	118090	My-Maks	90040	93890	TRUE
11865	2	MULANA	9068	10057	118650	Mu…	90680	100570	TRUE
11876	2	ROMANITA	10543	10425	118760	Ro…	105430	104250	TRUE
11877	2	ROZALIA	11156	10743	118770	Ro…	111560	107430	TRUE
11883	1	MUL'TIK	9185	9487	118830	Mu…	91850	94870	TRUE
11885	1	NA	0	0	118850	???	NA	NA	TRUE
11893	2	NA	0	0	118930	???	NA	NA	TRUE
11895	1	AANTON	10966	10129	118950	???	109660	101290	TRUE
11933	2	CHIQUITA	9284	9878	119330	Ch…	92840	98780	TRUE
11953	1	NOSEPP	9819	9230	119530	No…	98190	92300	TRUE
11969	2	POLDAWSKA	9998	9137	119690	Poldawski II	99980	NA	TRUE
12068	2	POLASKA	10976	7561	120680	Po…	109760	75610	TRUE
12069	1	POROCH	10976	10993	120690	Po…	109760	109930	TRUE
12098	1	NA	11136	9661	120980	???	111360	96610	TRUE
12134	2	BT…	10442	8804	121340	Bt-Rosemary	104420	88040	TRUE
12141	2	ROMICA II	10543	9400	121410	Ro…	105430	94000	TRUE
12143	1	ROMICA	10543	11179	121430	Ro…	105430	111790	TRUE
12145	1	ROMUS	10543	10425	121450	Ro…	105430	104250	TRUE
12162	2	KN-ISABEL	10430	10382	121620	Kn…	104300	103820	TRUE
12196	1	GLEN	11045	9742	121960	Glen Douglas	110450	97420	TRUE
12227	1	ITULISSE	9993	7713	122270	It…	99930	77130	TRUE
12229	2	BT…	10442	10434	122290	Bt-Patria	104420	104340	TRUE
12241	1	ZG PONGRÁC	10393	11902	122410	Zg…	103930	119020	TRUE
12314	2	DAWITJA	9570	9569	123140	Dawitjo	95700	95690	TRUE
12327	1	LASLO	9349	8994	123270	Lauri II	93490	89940	TRUE
12379	1	FT-ARAGORN	8840	8984	123790	Ft-Aragon	88400	89840	TRUE
12381	1	FT...	8840	9505	123810	Ft…	88400	95050	TRUE
12382	2	GI	10251	10250	123820	Gi.	102510	102500	TRUE
12412	2	IZAMIA	8710	11592	124120	Iz	87100	115920	TRUE
12416	1	NA	10085	11113	124160	???	100850	111130	TRUE
12427	1	NA	9395	9588	124270	???	93950	95880	TRUE
12439	2	BIETJE	11349	11348	124390	???	113490	113480	TRUE
12505	1	POLÉS	11201	10906	125050	Poleś	112010	109060	TRUE
12527	2	NEVAYA	11711	11441	125270	Nevaja	117110	109110	TRUE
12549	1	AVSIXTEEN	9913	9716	125490	Avsixten	99130	97160	TRUE
12559	1	NA	11238	11234	125590	???	112380	112340	TRUE
12560	2	NA	11238	11481	125600	???	112380	114810	TRUE
12565	2	WUJANY	10503	11331	125650	Wu…	105030	113310	TRUE
12566	2	WUNNA	10503	10709	125660	Wu…	105030	107090	TRUE
12567	1	WULFERIN	10503	10216	125670	Wu…	105030	102160	TRUE
12577	1	GLEN
DOCHERTY	11045	11594	125770	Glen Docherty	110450	115940	TRUE
12578	2	GLEN SHIRRA	11045	10170	125780	Glen Docherty	110450	101700	TRUE
12582	2	GLEN KINCHIE	11045	10481	125820	Gl…	110450	104810	TRUE
12583	2	KNOTA II	10430	10382	125830	Knota	104300	103820	TRUE
12598	2	PECHUE	10047	11268	125980	Pe…	100470	112680	TRUE
12614	1	NA	10197	10540	126140	???	101970	105400	TRUE
12630	1	OK 1	11508	10363	126300	???	115080	103630	TRUE
12642	1	JARILO	11266	11880	126420	???	112660	118800	TRUE
12647	1	SHUSHUKO	10199	9964	126470	Shusuko	101990	99640	TRUE
12689	2	MUTAHA	9874	10490	126890	Mutakha	98740	104900	TRUE
12698	2	CLARA II	10135	9334	126980	Clara	101350	93340	TRUE
12720	2	RONA II	10543	11179	127200	Ro…	105430	111790	TRUE
12721	1	ROVIN	10543	10744	127210	Ro…	105430	107440	TRUE
12722	1	ROBYN	10543	9400	127220	Ro…	105430	94000	TRUE
12723	1	ROBU	10543	10743	127230	Ro…	105430	107430	TRUE
12724	1	ROBY	10543	10425	127240	Ro…	105430	104250	TRUE
12725	1	ROCIO	10543	11528	127250	Ro…	105430	115280	TRUE
12739	2	OB..	9265	8747	127390	Ob…	92650	87470	TRUE
12781	2	POBIALA	9531	8951	127810	Pozłota II	95310	89510	TRUE
12800	1	LOBOOM	10222	11677	128000	Lo…	102220	116770	TRUE
12821	2	AVARWEN	11163	11672	128210	Avwen	111630	116720	TRUE
12833	1	LYKSIAKALVEN	11201	10908	128330	Lyk…	106220	109080	TRUE
12837	1	IKON II	9667	11886	128370	Ik…	96670	118860	TRUE
12840	1	OVITTO	11814	11616	128400	???	118140	116160	TRUE
12866	2	OXANA	10807	11792	128660	???	108070	117920	TRUE
12872	2	NA	11136	9661	128720	???	111360	96610	TRUE
12875	2	USMARA	9359	9502	128750	Us…	93590	95020	TRUE
12927	2	NA	0	0	129270	???	NA	NA	TRUE
12938	2	OK 2	11508	0	129380	Ok…	115080	NA	TRUE
12951	2	LUDMILLA II	9926	9910	129510	Lu…	99260	99100	TRUE
12952	2	LULANI	9926	10340	129520	Lu…	99260	103400	TRUE
12953	1	LUZ	9926	10637	129530	Lu…	99260	106370	TRUE
12973	1	CYERZO	10667	10360	129730	Cyruelo	106670	103600	TRUE
13004	1	OD..	11777	11783	130040	???	117770	117830	TRUE
13009	0	NA	10672	0	130090	???	106720	NA	TRUE
13010	0	NA	10672	0	130100	???	106720	NA	TRUE
13018	2	BIBI	11349	11348	130180	???	113490	113480	TRUE
13020	1	NA	9354	11586	130200	NA	93540	115860	TRUE
13032	1	CYRUELO	10667	11416	130320	Mu...	105680	111420	TRUE
13048	2	ITATHENA	9993	7713	130480	It…	99930	77130	TRUE
13064	1	GASPAR	11035	11036	130640	???	110350	110360	TRUE
13067	2	CLAVICOLE	10675	10676	130670	Clavicle	106750	106760	TRUE
13144	1	ZAVBELIX	10042	10005	131440	Zabelix	100420	100050	TRUE
13185	1	MURZA III	11444	11524	131850	Murza	114440	115240	TRUE
13193	1	GLEN URQUHART	11045	9233	131930	Gl…	110450	92330	TRUE
13210	1	PO.	11256	9259	132100	Po…	112560	92590	TRUE
13221	1	JEGERMESTER	10964	11720	132210	Jegermeister	109640	117200	TRUE
13292	2	NORISSA	11872	9230	132920	Norisa	118720	92300	TRUE
13294	2	NO…	11872	11951	132940	No.	118720	119510	TRUE
13323	1	XAMIR	12271	11834	133230	Xamir II	122710	118430	TRUE
13350	1	NA	12263	12264	133500	???	122630	122640	TRUE
13431	2	OL'GA	0	0	134310	Ol’Ga	NA	NA	TRUE
13489	2	MEL'GA	11462	11060	134890	Mel’Ga	114620	110600	TRUE
13495	0	NA	0	0	134950	Zarinos	100420	93480	TRUE
13506	2	MUKUKA	10012	10183	135060	Mumuka	100120	101830	TRUE
13509	1	MUBASADORTEFFT	11611	10182	135090	Mubasador-Tefft	116110	101820	TRUE
13524	2	NA	0	0	135240	???	NA	NA	TRUE
13601	2	BTPOLA	10442	8804	136010	Bt…	104420	88040	TRUE
13602	2	BTPRISKA	10442	10434	136020	Bt…	104420	104340	TRUE
13618	0	NA	0	0	136180	Octavia	NA	NA	TRUE
13619	0	NA	0	0	136190	Aube	NA	NA	TRUE
13620	0	NA	0	0	136200	Aurore	NA	NA	TRUE
13634	2	CHÉLIE	9284	9878	136340	Ch…	92840	98780	TRUE
13638	2	MUHA	9068	10057	136380	Mukha	90680	100570	TRUE
13648	2	LA…	9349	11315	136480	La...	93490	113150	TRUE
13654	2	MUKHA II	10243	10556	136540	Mukha	105560	102430	TRUE
13655	1	NA	11136	9661	136550	???	111360	96610	TRUE
13656	2	SCHORKOLADE	10094	11794	136560	???	100940	NA	TRUE
13658	2	NA	13012	0	136580	???	130120	NA	TRUE
13660	1	ITJULO	9993	9274	136600	It…	99930	92740	TRUE
13661	1	YO	9604	9506	136610	Yo…	96040	95060	TRUE
13673	2	GRETEL	12976	11085	136730	Gr…	129760	110850	TRUE
13674	2	GRAPPA	12976	10210	136740	Gr…	129760	102100	TRUE
13675	1	MUNFORESTDAJJMOND	11532	11537	136750	Munforest-Dajjmond	115320	115370	TRUE
13677	1	MUEVERES	11611	10490	136770	Muveres	116110	104900	TRUE
13683	1	MUSUL'MANIN	12680	12053	136830	Musul‘Manin	126800	120530	TRUE
13689	1	MELENITY	11751	12544	136890	Melentiy	117510	125440	TRUE
13695	1	LA…	9349	11313	136950	La...	93490	113130	TRUE
13707	1	POPMIK II	11109	9139	137070	Pompik II	111090	91390	TRUE
13717	1	PLAS II	11053	11489	137170	Pląs II	110530	114890	TRUE
13731	2	BARBARA	0	0	137310	Barbara III	NA	NA	TRUE
13751	2	TF22(TFRANCE)	0	0	137510	Tf22 (Tfrance)	NA	NA	TRUE
13804	2	PUTRYCJA	11449	12114	138040	Pu…	114490	121140	TRUE
13832	2	ERBKARIN	12652	11867	138320	Erbhorst	126520	118670	TRUE
13833	2	ERBBERTA	12652	10068	138330	Erbmeister	126520	100680	TRUE
13865	2	POCZLUCHO-WIANKA	11198	11251	138650	Poczłuchowianka	111980	112510	TRUE
13868	1	POGRYWACZ	11256	11944	138680	Po…	112560	119440	TRUE
13877	1	ONY	10209	11815	138770	On…	102090	108350	TRUE
13889	2	TF 26	0	0	138890	Tf26	NA	NA	TRUE
13892	1	NA	9652	12419	138920	???	96520	124190	TRUE
13897	2	BA-BELLA	9492	12927	138970	Ba-Bela	94920	129270	TRUE
13901	1	DAMINGO	9570	10459	139010	Da…	95700	104590	TRUE
13902	2	DAMINE	9570	9828	139020	Da…	95700	98280	TRUE
13907	1	CICERÉON	12440	12091	139070	Cicèron	NA	120910	TRUE
13908	2	PE'LINIWA	10412	11268	139080	Pe…	104120	112680	TRUE
13972	2	GILBOTA	11505	12695	139720	Gi…	115050	126950	TRUE
13977	2	NA	13012	13014	139770	???	130120	130140	TRUE
13987	0	NA	0	0	139870	Neala	133760	109110	TRUE
13988	0	NA	0	0	139880	Neria	133760	107180	TRUE
14007	2	KATALPA	0	0	140070	Kalista	NA	NA	TRUE
14008	2	KALISTA	0	0	140080	Kajetan	NA	NA	TRUE
14009	1	KAJETAN	0	0	140090	Karmina	NA	NA	TRUE
14010	2	KARMINA	0	0	140100	Kasandra_II	NA	NA	TRUE
14011	2	KASANDRA II	0	0	140110	Kazimiera	NA	NA	TRUE
14012	2	KAZIMIERA	0	0	140120	Kasper	NA	NA	TRUE
14013	1	KASPER	0	0	140130	Katalpa	NA	NA	TRUE
14026	1	NA	13012	13014	140260	???	130120	130140	TRUE
14105	2	OK 9	11508	11991	141050	Ok_9	115080	119910	TRUE
14108	1	GLEN
MAZERAN	11045	9233	141080	Glen_Mazeran	110450	92330	TRUE
14109	1	GLEN DERRY	11045	12956	141090	Glen_Derry	110450	129560	TRUE
14110	1	GLEN RANNOCH	11045	10170	141100	Glen_Rannoch	110450	101700	TRUE
14117	1	PORANEK III	12495	12254	141170	Poranek_III	124950	122540	TRUE
14118	2	POLANKA III	12495	11958	141180	Polanka_III	124950	119580	TRUE
14123	2	CYPRA	10667	10360	141230	Cypra II	106670	103600	TRUE
14211	1	TU…	12253	0	142110	Tu...	122530	NA	TRUE
14216	1	CRUNCH	10683	11889	142160	Cr…	106830	118890	TRUE
14237	2	MUDRA II	11532	11539	142370	Mudra_II	115320	115390	TRUE
14241	1	MUSKAT VI	10568	11142	142410	Muskat_V	105680	111420	TRUE
14262	1	ZG PUPÁK	11222	11902	142620	Zg_Pupák	112220	119020	TRUE
14274	1	ROMIM II	11156	11877	142740	Romim_II	111560	118770	TRUE
14283	1	CH…	0	9636	142830	Charly	NA	96360	TRUE
14297	2	NA	11318	12486	142970	???	113180	124860	TRUE
14298	1	NA	11318	12757	142980	???	113180	127570	TRUE
14308	2	NA	0	0	143080	???	NA	NA	TRUE
14309	2	NA	0	0	143090	???	NA	NA	TRUE
14310	2	FEU	13225	0	143100	???	NA	NA	TRUE
14311	2	NA	0	0	143110	???	NA	NA	TRUE
14312	2	NA	0	0	143120	???	NA	NA	TRUE
14313	2	NA	0	0	143130	???	NA	NA	TRUE
14314	2	NA	0	0	143140	???	NA	NA	TRUE
14315	2	NA	0	0	143150	???	NA	NA	TRUE
14316	1	NA	0	0	143160	???	NA	NA	TRUE
14317	1	NA	0	0	143170	???	NA	NA	TRUE
14318	2	FEU	0	13222	143180	Feu.	NA	132220	TRUE
14330	0	NA	0	0	143300	Netalja	133760	122200	TRUE
14545	1	MC…	12982	13039	145450	Mc Szabolcs	129820	130390	TRUE
14558	2	BYE…	0	0	145580	Bye-Masha	NA	NA	TRUE
14581	2	CYRANO	11747	11512	145810	Cyclón	117470	115120	TRUE
14647	2	FEUDINGEN I	13336	12454	146470	Feuer	133360	124540	TRUE
14670	0	NA	0	0	146700	Etachel	151840	151820	TRUE
14671	0	NA	0	0	146710	Zissa	NA	145580	TRUE
14672	0	NA	0	0	146720	Bye...	NA	145580	TRUE
14703	2	SPARKLE12160	0	12046	147030	Sparkle	121600	120460	TRUE
14704	1	DEUS	13746	11410	147040	Desus	137460	114100	TRUE
14709	1	VILDMOSE I	11508	11991	147090	Vildmose 1	115080	119910	TRUE
14808	1	ERBKARL	12652	11935	148080	Erbkarola	126520	119350	TRUE
14812	1	CALLATER	11045	10481	148120	Glen Callater	110450	104810	TRUE
14821	2	MEKHO-VUSCHKA	13104	12285	148210	Mekhovuschka	131040	122850	TRUE
14824	1	MALMAN	11751	9807	148240	Melman	117510	98070	TRUE
14825	2	MAFENOK	11751	12542	148250	Mefenok	117510	125420	TRUE
14840	2	POLACJA	12185	12775	148400	Polacjan	121850	127750	TRUE
14863	1	MUSKETEER	11532	11539	148630	Musketer	115320	115390	TRUE
14882	2	GN...	13816	12172	148820	Gn…	138160	121720	TRUE
14899	1	UM...	12561	13059	148990	Um 2	125610	130590	TRUE
14927	1	RO...	0	0	149270	Ro…	NA	NA	TRUE
14928	2	RO...	0	0	149280	Ro…	NA	NA	TRUE
14970	1	FT...	11839	12675	149700	Ft…	118390	126750	TRUE
14971	2	FT...	11839	13303	149710	Ft…	118390	133030	TRUE
14972	1	LU...	9926	9910	149720	Luzifer	99260	99100	TRUE
14973	1	LU...	9926	13179	149730	Ludwig von Orelli	99260	131790	TRUE
14985	1	KAU...	11788	12644	149850	Kaukas	117880	126440	TRUE
14987	1	MUSKAT IV	12514	12506	149870	Muskat VI	125140	125060	TRUE
15008	2	TF...	0	0	150080	Tf…	NA	NA	TRUE
15009	2	TF...	0	0	150090	Tf…	NA	NA	TRUE
15011	1	TF...	0	0	150110	Tf…	NA	NA	TRUE
15012	2	TF...	0	0	150120	Tf…	NA	NA	TRUE
15013	2	TF...	0	0	150130	Tf…	NA	NA	TRUE
15015	1	TF...	0	0	150150	Tf…	NA	NA	TRUE
15024	1	MC...	13247	13039	150240	Mc Szemere	132470	130390	TRUE
15030	2	GERLINDE	12250	12455	150300	Gerlinde II	122500	124550	TRUE
15036	1	NA	12636	12905	150360	NA	126360	129050	TRUE
15037	2	BYE...	0	0	150370	Bye…	NA	NA	TRUE
15038	2	BYE...	14559	14558	150380	Zija	145590	145580	TRUE
15039	1	BYE...	14557	14556	150390	Bye…	145570	145560	TRUE
15040	1	BYE...	0	0	150400	Byerhat	NA	NA	TRUE
15044	1	GINTAURIKAS	12383	12695	150440	Gintariukas	123830	109590	TRUE
15047	2	GIRNA	13006	13347	150470	Girna II	130060	133470	TRUE
15058	1	NA	11136	9661	150580	???	111360	96610	TRUE
15067	2	PO...	0	0	150670	Po…	NA	NA	TRUE
15068	1	PO...	0	0	150680	Po…	NA	NA	TRUE
15070	2	PO...	0	0	150700	Po…	NA	NA	TRUE
15071	1	LA...	9349	11313	150710	Lancelot	93490	113130	TRUE
